r,accuracy,target
"[1.893141746520996, 0.6004273891448975, 0.6]"
"[2.036092758178711, 0.601783037185669, 0.6]"
"[1.7993968725204468, 0.6041190028190613, 0.6]"
"[1.9957365989685059, 0.6531073451042175, 0.6]"
"[1.8736919164657593, 0.7606837749481201, 0.6]"
"[2.089378595352173, 0.6873156428337097, 0.6]"
"[1.747278094291687, 0.7889098525047302, 0.6]"
"[2.2772204875946045, 0.6040735244750977, 0.6]"
"[2.0021185874938965, 0.6019813418388367, 0.6]"
"[1.6804618835449219, 0.615315318107605, 0.6]"
"[1.7941560745239258, 0.6215277910232544, 0.6]"
"[1.5100007057189941, 0.6545105576515198, 0.6]"
"[1.988248586654663, 0.6134220957756042, 0.6]"
"[1.8281941413879395, 0.6000848412513733, 0.6]"
"[1.7871770858764648, 0.7570621371269226, 0.6]"
"[1.668148398399353, 0.8102564215660095, 0.6]"
"[2.263584852218628, 0.6040340065956116, 0.6]"
"[2.1970152854919434, 0.6386702060699463, 0.6]"
"[2.270444393157959, 0.6666666865348816, 0.6]"
"[1.8503355979919434, 0.6076604723930359, 0.6]"
"[1.8945367336273193, 0.61094069480896, 0.6]"
"[1.9815831184387207, 0.6088308095932007, 0.6]"
"[1.9167213439941406, 0.6971325874328613, 0.6]"
"[1.7450344562530518, 0.6022913455963135, 0.6]"
"[2.0844712257385254, 0.6015713214874268, 0.6]"
"[2.036640167236328, 0.6034338474273682, 0.6]"
"[2.009704113006592, 0.6322528719902039, 0.6]"
"[2.056248903274536, 0.6019536256790161, 0.6]"
"[2.3020834922790527, 0.6024154424667358, 0.6]"
"[1.849049687385559, 0.6070736646652222, 0.6]"
"[1.9136412143707275, 0.6386554837226868, 0.6]"
"[1.889880895614624, 0.6046025156974792, 0.6]"
"[1.9558788537979126, 0.6001082062721252, 0.6]"
"[1.995398759841919, 0.6086666584014893, 0.6]"
"[1.794345498085022, 0.6031195521354675, 0.6]"
"[1.9537407159805298, 0.6666666269302368, 0.6]"
"[2.0060389041900635, 0.6018718481063843, 0.6]"
"[2.012638568878174, 0.6117455363273621, 0.6]"
"[1.8618814945220947, 0.6413387656211853, 0.6]"
"[1.942690134048462, 0.6254529356956482, 0.6]"
"[2.2170917987823486, 0.6056337952613831, 0.6]"
"[2.0731899738311768, 0.6039885878562927, 0.6]"
"[1.9816160202026367, 0.6285240054130554, 0.6]"
"[1.6956679821014404, 0.6009731888771057, 0.6]"
"[2.0015149116516113, 0.6952790021896362, 0.6]"
"[1.0358057022094727, 0.9362214207649231, 0.6]"
"[1.7329655885696411, 0.6132756471633911, 0.6]"
"[2.4276552200317383, 0.6087470650672913, 0.6]"
"[1.9071648120880127, 0.6015179753303528, 0.6]"
"[1.9942142963409424, 0.6431663632392883, 0.6]"
"[2.042355537414551, 0.6050190925598145, 0.6]"
"[1.8953032493591309, 0.6001430749893188, 0.6]"
"[1.75502610206604, 0.6060606241226196, 0.6]"
"[1.8560258150100708, 0.612582802772522, 0.6]"
"[2.055685043334961, 0.6041190028190613, 0.6]"
"[1.1884071826934814, 0.9393003582954407, 0.6]"
"[1.5048840045928955, 0.7738094925880432, 0.6]"
"[2.1834449768066406, 0.6002483367919922, 0.6]"
"[2.5334291458129883, 0.606950581073761, 0.6]"
"[2.1047556400299072, 0.6042641401290894, 0.6]"
"[2.0636727809906006, 0.605701744556427, 0.6]"
"[1.6741318702697754, 0.606735110282898, 0.6]"
"[1.3596885204315186, 0.6788783073425293, 0.6]"
"[2.3950700759887695, 0.6666666865348816, 0.6]"
"[2.536313533782959, 0.6221460700035095, 0.6]"
"[1.5324006080627441, 0.9329609274864197, 0.6]"
"[2.0365915298461914, 0.6019464731216431, 0.6]"
"[2.0243940353393555, 0.6033520102500916, 0.6]"
"[2.1947021484375, 0.6037110686302185, 0.6]"
"[1.8227055072784424, 0.6666666865348816, 0.6]"
"[2.0269696712493896, 0.6049149036407471, 0.6]"
"[1.8546890020370483, 0.6055753231048584, 0.6]"
"[1.9792680740356445, 0.6074073910713196, 0.6]"
"[1.3985826969146729, 0.922619104385376, 0.6]"
"[2.1011204719543457, 0.6134454011917114, 0.6]"
"[2.1479365825653076, 0.6003134846687317, 0.6]"
"[1.9428722858428955, 0.61328125, 0.6]"
"[1.7856075763702393, 0.6117740869522095, 0.6]"
"[2.0417051315307617, 0.7916666865348816, 0.6]"
"[2.049144744873047, 0.6186579465866089, 0.6]"
"[2.004880428314209, 0.6042885184288025, 0.6]"
"[1.6772949695587158, 0.9176379442214966, 0.6]"
"[1.8944175243377686, 0.6063492298126221, 0.6]"
"[2.169461488723755, 0.6023054718971252, 0.6]"
"[2.218549966812134, 0.60768723487854, 0.6]"
"[2.3777658939361572, 0.6094395518302917, 0.6]"
"[1.9826271533966064, 0.6009886860847473, 0.6]"
"[1.8146018981933594, 0.6017699241638184, 0.6]"
"[1.7390332221984863, 0.6666666865348816, 0.6]"
"[1.987908124923706, 0.6117149591445923, 0.6]"
"[2.0005764961242676, 0.6043165326118469, 0.6]"
"[1.9936933517456055, 0.6487078666687012, 0.6]"
"[2.061514377593994, 0.6809032559394836, 0.6]"
"[1.8247833251953125, 0.6111111044883728, 0.6]"
"[1.9264308214187622, 0.6059455871582031, 0.6]"
"[1.8746113777160645, 0.8336471915245056, 0.6]"
"[2.080378293991089, 0.6019184589385986, 0.6]"
"[2.024336338043213, 0.616190493106842, 0.6]"
"[1.8042628765106201, 0.6003430485725403, 0.6]"
"[1.911811351776123, 0.6371123790740967, 0.6]"
"[2.2458765506744385, 0.6172006726264954, 0.6]"
"[1.884004831314087, 0.6018868088722229, 0.6]"
"[2.0442919731140137, 0.6034858226776123, 0.6]"
"[1.636726975440979, 0.6274816989898682, 0.6]"
"[2.1568479537963867, 0.6072304248809814, 0.6]"
"[2.0585684776306152, 0.6628099679946899, 0.6]"
"[1.9820888042449951, 0.6155763268470764, 0.6]"
"[2.1615777015686035, 0.6004605889320374, 0.6]"
"[2.117936611175537, 0.6564833521842957, 0.6]"
"[1.7220194339752197, 0.7068870663642883, 0.6]"
"[2.1316866874694824, 0.6052493453025818, 0.6]"
"[1.7844446897506714, 0.9527559280395508, 0.6]"
"[1.6766777038574219, 0.6018237471580505, 0.6]"
"[1.6860002279281616, 0.8341270089149475, 0.6]"
"[1.8352032899856567, 0.6028480529785156, 0.6]"
"[2.0503737926483154, 0.6016460657119751, 0.6]"
"[1.992213487625122, 0.6549019813537598, 0.6]"
"[1.6944942474365234, 0.6119528412818909, 0.6]"
"[1.9293255805969238, 0.6284987330436707, 0.6]"
"[1.961262583732605, 0.6134454011917114, 0.6]"
"[1.8487449884414673, 0.7370786666870117, 0.6]"
"[1.6923390626907349, 0.6133807301521301, 0.6]"
"[1.612284541130066, 0.714562177658081, 0.6]"
"[1.591158151626587, 0.802547812461853, 0.6]"
"[2.3042502403259277, 0.6022067070007324, 0.6]"
"[1.6537480354309082, 0.6048466563224792, 0.6]"
"[1.8718271255493164, 0.6438438892364502, 0.6]"
"[2.0118000507354736, 0.6111833453178406, 0.6]"
"[1.8652006387710571, 0.625, 0.6]"
"[1.941260814666748, 0.6092942953109741, 0.6]"
"[1.918758511543274, 0.601543664932251, 0.6]"
"[2.000779151916504, 0.6233453750610352, 0.6]"
"[1.686924695968628, 0.6844919919967651, 0.6]"
"[1.6654120683670044, 0.8210718035697937, 0.6]"
"[2.1049509048461914, 0.6040403842926025, 0.6]"
"[1.647308349609375, 0.6048341393470764, 0.6]"
"[1.8758304119110107, 0.6021080613136292, 0.6]"
"[2.039210796356201, 0.6043010950088501, 0.6]"
"[1.7624245882034302, 0.7247428894042969, 0.6]"
"[1.3784807920455933, 0.9405320286750793, 0.6]"
"[1.955998182296753, 0.6024046540260315, 0.6]"
"[2.0252485275268555, 0.6007194519042969, 0.6]"
"[1.9254169464111328, 0.6035897135734558, 0.6]"
"[1.8912893533706665, 0.6008087396621704, 0.6]"
"[2.0069873332977295, 0.665556788444519, 0.6]"
"[1.945464849472046, 0.6036617755889893, 0.6]"
"[1.8285375833511353, 0.8408662676811218, 0.6]"
"[1.9994666576385498, 0.604938268661499, 0.6]"
"[1.7212159633636475, 0.7130281925201416, 0.6]"
"[2.1302247047424316, 0.6036217212677002, 0.6]"
"[2.0837671756744385, 0.6074380278587341, 0.6]"
"[1.1652936935424805, 0.9593237638473511, 0.6]"
"[1.2956364154815674, 0.9430485367774963, 0.6]"
"[2.0334830284118652, 0.6018368601799011, 0.6]"
"[1.8385423421859741, 0.7178881168365479, 0.6]"
"[2.277634620666504, 0.6003616452217102, 0.6]"
"[1.840907096862793, 0.6079999804496765, 0.6]"
"[2.2973217964172363, 0.6103731393814087, 0.6]"
"[2.155914068222046, 0.6033058166503906, 0.6]"
"[1.7314152717590332, 0.9024389982223511, 0.6]"
"[2.064716339111328, 0.6009389758110046, 0.6]"
"[1.7700214385986328, 0.7964205741882324, 0.6]"
"[1.8850183486938477, 0.6642246842384338, 0.6]"
"[1.712050199508667, 0.6526315808296204, 0.6]"
"[2.4872617721557617, 0.6107114553451538, 0.6]"
"[2.071126937866211, 0.6023964881896973, 0.6]"
"[2.133850574493408, 0.6245110630989075, 0.6]"
"[1.9382271766662598, 0.6391184329986572, 0.6]"
"[2.310739040374756, 0.6114718317985535, 0.6]"
"[1.9832829236984253, 0.7108194231987, 0.6]"
"[1.6941566467285156, 0.6784101128578186, 0.6]"
"[1.9590767621994019, 0.6106442809104919, 0.6]"
"[1.954986572265625, 0.8998242616653442, 0.6]"
"[1.996660828590393, 0.6030927896499634, 0.6]"
"[1.7899394035339355, 0.6545842289924622, 0.6]"
"[1.9177203178405762, 0.6066452264785767, 0.6]"
"[2.2793922424316406, 0.6217391490936279, 0.6]"
"[1.4099688529968262, 0.9228435158729553, 0.6]"
"[1.7452306747436523, 0.6473922729492188, 0.6]"
"[2.151289939880371, 0.6078431606292725, 0.6]"
"[1.7633229494094849, 0.600649356842041, 0.6]"
"[1.984459638595581, 0.6036484241485596, 0.6]"
"[2.1313071250915527, 0.6067796945571899, 0.6]"
"[2.7759969234466553, 0.6076817512512207, 0.6]"
"[2.0810389518737793, 0.6014720797538757, 0.6]"
"[1.8366873264312744, 0.6002845168113708, 0.6]"
"[1.7804465293884277, 0.6109375357627869, 0.6]"
"[1.8344883918762207, 0.6045883893966675, 0.6]"
"[0.9989867210388184, 0.9437750577926636, 0.6]"
"[2.053562879562378, 0.6059259176254272, 0.6]"
"[1.803046464920044, 0.6055088639259338, 0.6]"
"[1.9960403442382812, 0.6427432298660278, 0.6]"
"[1.9358184337615967, 0.8004910945892334, 0.6]"
"[2.1181366443634033, 0.6050831079483032, 0.6]"
"[2.184669017791748, 0.6108319163322449, 0.6]"
"[2.0292611122131348, 0.6079263687133789, 0.6]"
"[2.0899529457092285, 0.6157658100128174, 0.6]"
"[1.9253885746002197, 0.6011714339256287, 0.6]"
"[1.7356971502304077, 0.6002437472343445, 0.6]"
"[1.4736299514770508, 0.6666666865348816, 0.6]"
"[2.2567715644836426, 0.6067796945571899, 0.6]"
"[2.0912232398986816, 0.6027131676673889, 0.6]"
"[2.124472141265869, 0.6129629611968994, 0.6]"
"[1.9679129123687744, 0.6093137860298157, 0.6]"
"[2.071974039077759, 0.6036655306816101, 0.6]"
"[2.094870090484619, 0.6013215780258179, 0.6]"
"[1.6321125030517578, 0.7215799689292908, 0.6]"
"[2.395904064178467, 0.6666666269302368, 0.6]"
"[2.114579677581787, 0.6133942008018494, 0.6]"
"[1.9971187114715576, 0.6236091256141663, 0.6]"
"[1.9380906820297241, 0.6552823185920715, 0.6]"
"[1.8211196660995483, 0.6043307185173035, 0.6]"
"[2.0130198001861572, 0.628612756729126, 0.6]"
"[1.8862740993499756, 0.6000859141349792, 0.6]"
"[2.235572338104248, 0.6084656119346619, 0.6]"
"[2.346142292022705, 0.6046966910362244, 0.6]"
"[1.8765077590942383, 0.6040316820144653, 0.6]"
"[2.1012279987335205, 0.6111111044883728, 0.6]"
"[0.9647135734558105, 0.960185170173645, 0.6]"
"[1.8761955499649048, 0.6063044667243958, 0.6]"
"[1.9391233921051025, 0.6018868088722229, 0.6]"
"[1.602365255355835, 0.6666666865348816, 0.6]"
"[1.7240893840789795, 0.6063829660415649, 0.6]"
"[1.644742488861084, 0.6009876728057861, 0.6]"
"[2.186124324798584, 0.6128448843955994, 0.6]"
"[2.2865054607391357, 0.6052782535552979, 0.6]"
"[1.7886524200439453, 0.6035196781158447, 0.6]"
"[2.0009853839874268, 0.6802054047584534, 0.6]"
"[2.319304943084717, 0.6099537014961243, 0.6]"
"[1.4632885456085205, 0.6259578466415405, 0.6]"
"[1.6214599609375, 0.7732475399971008, 0.6]"
"[2.3471710681915283, 0.6048330068588257, 0.6]"
"[1.8532538414001465, 0.6029096841812134, 0.6]"
"[1.536515474319458, 0.839611828327179, 0.6]"
"[1.930825114250183, 0.6008918881416321, 0.6]"
"[2.0717952251434326, 0.6666666269302368, 0.6]"
"[1.9757100343704224, 0.601190447807312, 0.6]"
"[1.3432748317718506, 0.8223759531974792, 0.6]"
"[2.0390517711639404, 0.6160458326339722, 0.6]"
"[1.0920741558074951, 0.9354066848754883, 0.6]"
"[2.099116325378418, 0.6323686838150024, 0.6]"
"[2.937187671661377, 0.6321839094161987, 0.6]"
"[1.9145599603652954, 0.6049577593803406, 0.6]"
"[2.012197256088257, 0.6098765134811401, 0.6]"
"[2.565748691558838, 0.6002345085144043, 0.6]"
"[1.9337823390960693, 0.6134122610092163, 0.6]"
"[2.0726187229156494, 0.6001178026199341, 0.6]"
"[1.8077175617218018, 0.6008425354957581, 0.6]"
"[1.4405736923217773, 0.8854875564575195, 0.6]"
"[1.8031361103057861, 0.6084364652633667, 0.6]"
"[2.2350902557373047, 0.6124795079231262, 0.6]"
"[1.7271900177001953, 0.6313363909721375, 0.6]"
"[1.5306936502456665, 0.8717948794364929, 0.6]"
"[1.818795919418335, 0.6034364104270935, 0.6]"
"[1.883903980255127, 0.6014981269836426, 0.6]"
"[1.9024217128753662, 0.6564922332763672, 0.6]"
"[1.6222598552703857, 0.7363877892494202, 0.6]"
"[1.6836482286453247, 0.6734164357185364, 0.6]"
"[2.1997103691101074, 0.6016064286231995, 0.6]"
"[1.6957054138183594, 0.60499107837677, 0.6]"
"[1.929585337638855, 0.6023127436637878, 0.6]"
"[2.018275022506714, 0.6038135886192322, 0.6]"
"[2.5961008071899414, 0.6666666865348816, 0.6]"
"[1.4600569009780884, 0.9371901154518127, 0.6]"
"[1.9556699991226196, 0.630929172039032, 0.6]"
"[1.9288424253463745, 0.6011560559272766, 0.6]"
"[2.1243062019348145, 0.607011079788208, 0.6]"
"[1.8473303318023682, 0.6118233799934387, 0.6]"
"[1.7465996742248535, 0.6666666269302368, 0.6]"
"[2.1230108737945557, 0.6129191517829895, 0.6]"
"[3.0809450149536133, 0.6004796028137207, 0.6]"
"[2.3352952003479004, 0.601198136806488, 0.6]"
"[2.0824203491210938, 0.6129665970802307, 0.6]"
"[2.0552756786346436, 0.600346028804779, 0.6]"
"[2.271331548690796, 0.6551724076271057, 0.6]"
"[2.0971837043762207, 0.600285530090332, 0.6]"
"[1.7383062839508057, 0.6209552884101868, 0.6]"
"[2.1331241130828857, 0.6666666269302368, 0.6]"
"[1.994455337524414, 0.6023392081260681, 0.6]"
"[2.1015872955322266, 0.6017130613327026, 0.6]"
"[2.2509803771972656, 0.6016137003898621, 0.6]"
"[2.2603132724761963, 0.6113074421882629, 0.6]"
"[2.073230504989624, 0.6039506196975708, 0.6]"
"[1.9547643661499023, 0.6273371577262878, 0.6]"
"[2.084918975830078, 0.6001772880554199, 0.6]"
"[2.0296661853790283, 0.6092592477798462, 0.6]"
"[1.9692163467407227, 0.6021333336830139, 0.6]"
"[1.7548377513885498, 0.6754716634750366, 0.6]"
"[1.9505133628845215, 0.6014211773872375, 0.6]"
"[1.6209044456481934, 0.6036036014556885, 0.6]"
"[1.909040927886963, 0.6365313529968262, 0.6]"
"[1.9142088890075684, 0.7108721137046814, 0.6]"
"[1.8342090845108032, 0.605381190776825, 0.6]"
"[1.2014540433883667, 0.8700265288352966, 0.6]"
"[2.1113710403442383, 0.6007949709892273, 0.6]"
"[2.01261830329895, 0.6033754944801331, 0.6]"
"[2.137491464614868, 0.6007370948791504, 0.6]"
"[2.7218434810638428, 0.6007905006408691, 0.6]"
"[1.8813984394073486, 0.6666666269302368, 0.6]"
"[2.0368995666503906, 0.6053268313407898, 0.6]"
"[1.9896585941314697, 0.607904314994812, 0.6]"
"[2.021655559539795, 0.6072463989257812, 0.6]"
"[2.605755090713501, 0.6428223848342896, 0.6]"
"[2.173464775085449, 0.6666666865348816, 0.6]"
"[1.9527032375335693, 0.6079999804496765, 0.6]"
"[1.8312971591949463, 0.6027668118476868, 0.6]"
"[1.8881170749664307, 0.6542810797691345, 0.6]"
"[2.0611796379089355, 0.630100667476654, 0.6]"
"[2.3270962238311768, 0.7123352289199829, 0.6]"
"[1.8958569765090942, 0.6126760840415955, 0.6]"
"[2.042459011077881, 0.6058165431022644, 0.6]"
"[1.9348015785217285, 0.6167664527893066, 0.6]"
"[1.5706819295883179, 0.7720335125923157, 0.6]"
"[1.9875754117965698, 0.6104523539543152, 0.6]"
"[2.0375709533691406, 0.6762712001800537, 0.6]"
"[2.1395926475524902, 0.6212454438209534, 0.6]"
"[1.9739835262298584, 0.6006144285202026, 0.6]"
"[2.121061325073242, 0.6355105042457581, 0.6]"
"[1.992654800415039, 0.6035267114639282, 0.6]"
"[2.6957499980926514, 0.7302067875862122, 0.6]"
"[2.0556282997131348, 0.6548004150390625, 0.6]"
"[2.0493545532226562, 0.6018518209457397, 0.6]"
"[1.16633141040802, 0.9418960213661194, 0.6]"
"[1.9373128414154053, 0.6008403301239014, 0.6]"
"[1.6628518104553223, 0.8863491415977478, 0.6]"
"[1.953927993774414, 0.6009950637817383, 0.6]"
"[2.0163581371307373, 0.6020833253860474, 0.6]"
"[1.81367027759552, 0.6019802093505859, 0.6]"
"[1.3850908279418945, 0.6011905074119568, 0.6]"
"[1.8427484035491943, 0.6121553778648376, 0.6]"
"[1.8391343355178833, 0.6742539405822754, 0.6]"
"[1.9456452131271362, 0.6017791628837585, 0.6]"
"[2.0666799545288086, 0.612869143486023, 0.6]"
"[1.9563465118408203, 0.6028011441230774, 0.6]"
"[1.8237621784210205, 0.6429663896560669, 0.6]"
"[1.6959978342056274, 0.6883576512336731, 0.6]"
"[1.9262537956237793, 0.6038647294044495, 0.6]"
"[2.3990087509155273, 0.6086679100990295, 0.6]"
"[2.0435566902160645, 0.6007983684539795, 0.6]"
"[1.8342382907867432, 0.6031495928764343, 0.6]"
"[2.001094341278076, 0.6295409202575684, 0.6]"
"[1.6572496891021729, 0.663722038269043, 0.6]"
"[2.1158950328826904, 0.6451613306999207, 0.6]"
"[1.7603719234466553, 0.6012121438980103, 0.6]"
"[1.927839994430542, 0.6273341178894043, 0.6]"
"[2.2355635166168213, 0.6001178026199341, 0.6]"
"[1.8070363998413086, 0.6029411554336548, 0.6]"
"[1.6203409433364868, 0.801612913608551, 0.6]"
"[1.564488410949707, 0.8886118531227112, 0.6]"
"[2.046637773513794, 0.6022186875343323, 0.6]"
"[2.0231480598449707, 0.650840699672699, 0.6]"
"[1.8300058841705322, 0.6015936136245728, 0.6]"
"[1.9884893894195557, 0.6028985381126404, 0.6]"
"[2.625309944152832, 0.6075731515884399, 0.6]"
"[2.292263984680176, 0.6008836030960083, 0.6]"
"[2.0088281631469727, 0.6028257608413696, 0.6]"
"[2.139991521835327, 0.6163901686668396, 0.6]"
"[1.9038493633270264, 0.6498599648475647, 0.6]"
"[1.6989796161651611, 0.8343051671981812, 0.6]"
"[2.364570140838623, 0.6441539525985718, 0.6]"
"[1.9119467735290527, 0.6074073910713196, 0.6]"
"[1.8582119941711426, 0.624404788017273, 0.6]"
"[1.7551853656768799, 0.6548089385032654, 0.6]"
"[1.9197256565093994, 0.6309236884117126, 0.6]"
"[1.9179317951202393, 0.6053640246391296, 0.6]"
"[1.8577656745910645, 0.6009042263031006, 0.6]"
"[1.8626456260681152, 0.6067072749137878, 0.6]"
"[1.9746047258377075, 0.6021180152893066, 0.6]"
"[1.9311202764511108, 0.6063169836997986, 0.6]"
"[1.7018247842788696, 0.6035471558570862, 0.6]"
"[0.9398943781852722, 0.9521530866622925, 0.6]"
"[1.9884320497512817, 0.6188579201698303, 0.6]"
"[2.1819536685943604, 0.6179367303848267, 0.6]"
"[1.961003303527832, 0.6089299321174622, 0.6]"
"[1.4550185203552246, 0.946589469909668, 0.6]"
"[2.2760908603668213, 0.6057612895965576, 0.6]"
"[1.8924448490142822, 0.6066017150878906, 0.6]"
"[1.8758788108825684, 0.6051051020622253, 0.6]"
"[1.9045792818069458, 0.6010709404945374, 0.6]"
"[1.7936758995056152, 0.6126878261566162, 0.6]"
"[1.7901291847229004, 0.6022120714187622, 0.6]"
"[2.0013034343719482, 0.7411110997200012, 0.6]"
"[1.859799861907959, 0.609929084777832, 0.6]"
"[2.3520712852478027, 0.6030828356742859, 0.6]"
"[1.7043880224227905, 0.753882884979248, 0.6]"
"[1.8540059328079224, 0.6855184435844421, 0.6]"
"[1.8381352424621582, 0.6034657955169678, 0.6]"
"[2.0226972103118896, 0.6058666706085205, 0.6]"
"[1.9063031673431396, 0.6035503149032593, 0.6]"
"[1.9699887037277222, 0.6367576718330383, 0.6]"
"[1.9221150875091553, 0.6211453676223755, 0.6]"
"[1.9617595672607422, 0.6039488911628723, 0.6]"
"[1.9046854972839355, 0.60047847032547, 0.6]"
"[1.7499449253082275, 0.604361355304718, 0.6]"
"[1.7962300777435303, 0.7136905193328857, 0.6]"
"[2.1012957096099854, 0.6168903708457947, 0.6]"
"[1.965198278427124, 0.617321252822876, 0.6]"
"[1.961262583732605, 0.6319336295127869, 0.6]"
"[1.8498064279556274, 0.6026889085769653, 0.6]"
"[1.7949917316436768, 0.7505952715873718, 0.6]"
"[0.9642355442047119, 0.902053713798523, 0.6]"
"[1.9851784706115723, 0.7233644723892212, 0.6]"
"[1.9629788398742676, 0.6003649830818176, 0.6]"
"[1.4575154781341553, 0.8172560930252075, 0.6]"
"[1.9248719215393066, 0.6095085740089417, 0.6]"
"[1.850072979927063, 0.6010362505912781, 0.6]"
"[1.8186993598937988, 0.6059302091598511, 0.6]"
"[2.060488224029541, 0.6030493974685669, 0.6]"
"[1.998884916305542, 0.6020787358283997, 0.6]"
"[2.0655338764190674, 0.6024187803268433, 0.6]"
"[1.8255620002746582, 0.6027846336364746, 0.6]"
"[2.190338611602783, 0.6334256529808044, 0.6]"
"[1.9414342641830444, 0.6288461685180664, 0.6]"
"[2.023571014404297, 0.6068795919418335, 0.6]"
"[1.8686282634735107, 0.6666666865348816, 0.6]"
"[2.0504977703094482, 0.6149615049362183, 0.6]"
"[2.0555009841918945, 0.6026315689086914, 0.6]"
"[1.8579000234603882, 0.6476608514785767, 0.6]"
"[1.8295598030090332, 0.6022863984107971, 0.6]"
"[2.009439706802368, 0.6060605645179749, 0.6]"
"[2.4087681770324707, 0.6058114171028137, 0.6]"
"[2.1592600345611572, 0.6093600988388062, 0.6]"
"[2.2005667686462402, 0.616762638092041, 0.6]"
"[1.9460796117782593, 0.6166207194328308, 0.6]"
"[1.9916927814483643, 0.6078431606292725, 0.6]"
"[2.229201078414917, 0.6285714507102966, 0.6]"
"[1.728149652481079, 0.6018397212028503, 0.6]"
"[2.001800775527954, 0.6799516677856445, 0.6]"
"[1.8686939477920532, 0.6126687526702881, 0.6]"
"[1.7273260354995728, 0.6106870174407959, 0.6]"
"[2.200169801712036, 0.6148248910903931, 0.6]"
"[1.9303442239761353, 0.6552440524101257, 0.6]"
"[1.9664595127105713, 0.7355372309684753, 0.6]"
"[1.6521713733673096, 0.6128860116004944, 0.6]"
"[2.008335590362549, 0.6006247401237488, 0.6]"
"[1.9655656814575195, 0.6188907027244568, 0.6]"
"[2.114006280899048, 0.6112921237945557, 0.6]"
"[1.8985648155212402, 0.6086637377738953, 0.6]"
