r,accuracy,target
"[1.9266281127929688, 0.8321213126182556, 0.7]"
"[1.6589654684066772, 0.8243669271469116, 0.7]"
"[1.7724814414978027, 0.8324021100997925, 0.7]"
"[1.443979263305664, 0.8302435278892517, 0.7]"
"[1.685373306274414, 0.8294995427131653, 0.7]"
"[1.8957380056381226, 0.7996641993522644, 0.7]"
"[2.0511975288391113, 0.8306422829627991, 0.7]"
"[1.7253968715667725, 0.8362082242965698, 0.7]"
"[1.6740684509277344, 0.8303651213645935, 0.7]"
"[1.9547102451324463, 0.8299741148948669, 0.7]"
"[1.8250175714492798, 0.8221238255500793, 0.7]"
"[1.7028136253356934, 0.8312099575996399, 0.7]"
"[2.0320677757263184, 0.7479971647262573, 0.7]"
"[1.796380639076233, 0.8325827717781067, 0.7]"
"[1.7673603296279907, 0.8328084945678711, 0.7]"
"[1.4263591766357422, 0.8293067812919617, 0.7]"
"[1.6038405895233154, 0.8298906683921814, 0.7]"
"[2.2569680213928223, 0.826796293258667, 0.7]"
"[1.5167467594146729, 0.8320536017417908, 0.7]"
"[1.2586669921875, 0.8058286905288696, 0.7]"
"[1.716725468635559, 0.8262004256248474, 0.7]"
"[1.4469105005264282, 0.8289597630500793, 0.7]"
"[1.4630217552185059, 0.8331092000007629, 0.7]"
"[1.380614995956421, 0.8269011378288269, 0.7]"
"[1.6583025455474854, 0.8308435082435608, 0.7]"
"[1.426749348640442, 0.8319326639175415, 0.7]"
"[1.7437260150909424, 0.8284387588500977, 0.7]"
"[1.2735159397125244, 0.8319271802902222, 0.7]"
"[2.1292922496795654, 0.820755124092102, 0.7]"
"[2.0315253734588623, 0.8322883248329163, 0.7]"
"[1.3052376508712769, 0.823823869228363, 0.7]"
"[2.021106481552124, 0.8310436010360718, 0.7]"
"[1.7354376316070557, 0.8234606385231018, 0.7]"
"[1.7055695056915283, 0.8328112959861755, 0.7]"
"[1.7567592859268188, 0.8314884901046753, 0.7]"
"[1.8731398582458496, 0.8295133113861084, 0.7]"
"[1.9687705039978027, 0.8319286704063416, 0.7]"
"[1.1340620517730713, 0.8345118761062622, 0.7]"
"[1.5997475385665894, 0.8236978054046631, 0.7]"
"[1.4159802198410034, 0.830089807510376, 0.7]"
"[1.559847354888916, 0.8304104804992676, 0.7]"
"[1.7219319343566895, 0.833519458770752, 0.7]"
"[1.609602928161621, 0.8318878412246704, 0.7]"
"[1.5596519708633423, 0.8324471712112427, 0.7]"
"[1.7340983152389526, 0.8291155695915222, 0.7]"
"[1.4550399780273438, 0.8218190670013428, 0.7]"
"[1.7366684675216675, 0.83238685131073, 0.7]"
"[1.6845895051956177, 0.8284527659416199, 0.7]"
"[1.6451126337051392, 0.7026411890983582, 0.7]"
"[1.9700090885162354, 0.8305789828300476, 0.7]"
"[1.8953227996826172, 0.8314129710197449, 0.7]"
"[1.5304116010665894, 0.8315869569778442, 0.7]"
"[1.419147253036499, 0.9958178997039795, 0.7]"
"[1.687793493270874, 0.8209179639816284, 0.7]"
"[1.4317626953125, 0.8325718641281128, 0.7]"
"[1.6388413906097412, 0.8312663435935974, 0.7]"
"[1.2877793312072754, 0.8331810235977173, 0.7]"
"[1.2226136922836304, 0.8306975960731506, 0.7]"
"[1.3431488275527954, 0.8316817283630371, 0.7]"
"[1.5933252573013306, 0.8286803364753723, 0.7]"
"[1.3402923345565796, 0.8315922021865845, 0.7]"
"[1.6200957298278809, 0.9867022633552551, 0.7]"
"[1.5372350215911865, 0.8327184319496155, 0.7]"
"[1.825714111328125, 0.8315750360488892, 0.7]"
"[1.875217318534851, 0.8248925805091858, 0.7]"
"[1.9985207319259644, 0.7412083148956299, 0.7]"
"[1.5023497343063354, 0.8315061926841736, 0.7]"
"[1.4386814832687378, 0.8238859176635742, 0.7]"
"[1.5653088092803955, 0.8325608372688293, 0.7]"
"[1.7857463359832764, 0.8306535482406616, 0.7]"
"[1.7165625095367432, 0.8317652940750122, 0.7]"
"[1.2315194606781006, 0.8319591283798218, 0.7]"
"[1.589076042175293, 0.8240181803703308, 0.7]"
"[1.6250336170196533, 0.8285250663757324, 0.7]"
"[1.4393187761306763, 0.8258212804794312, 0.7]"
"[1.6107720136642456, 0.831631600856781, 0.7]"
"[1.1082568168640137, 0.8285883069038391, 0.7]"
"[1.5131694078445435, 0.8247557878494263, 0.7]"
"[1.651350736618042, 0.828363835811615, 0.7]"
"[1.4714372158050537, 0.8298019766807556, 0.7]"
"[2.130892753601074, 0.8325334787368774, 0.7]"
"[1.5711792707443237, 0.8297098875045776, 0.7]"
"[1.9997578859329224, 0.828046441078186, 0.7]"
"[1.361234188079834, 0.8319727778434753, 0.7]"
"[1.7602146863937378, 0.8311694860458374, 0.7]"
"[1.6800951957702637, 0.8331731557846069, 0.7]"
"[1.7318311929702759, 0.826411783695221, 0.7]"
"[1.3494341373443604, 0.823125958442688, 0.7]"
"[1.064368486404419, 0.7024080157279968, 0.7]"
"[1.8263962268829346, 0.8329522013664246, 0.7]"
"[1.7032451629638672, 0.8328863382339478, 0.7]"
"[1.925777792930603, 0.8321758508682251, 0.7]"
"[1.6214550733566284, 0.7218480110168457, 0.7]"
"[1.5885858535766602, 0.8194068670272827, 0.7]"
"[1.3413811922073364, 0.8319374918937683, 0.7]"
"[1.9913556575775146, 0.7498270869255066, 0.7]"
"[1.2554056644439697, 0.8275706171989441, 0.7]"
"[1.4081474542617798, 0.831514298915863, 0.7]"
"[1.8578920364379883, 0.8294559121131897, 0.7]"
"[1.7252492904663086, 0.8310943245887756, 0.7]"
"[2.008563995361328, 0.8274030089378357, 0.7]"
"[1.4896742105484009, 0.8268823623657227, 0.7]"
"[1.669532299041748, 0.8321860432624817, 0.7]"
"[1.4761441946029663, 0.8313695192337036, 0.7]"
"[1.571382999420166, 0.829966127872467, 0.7]"
"[1.8888955116271973, 0.8321911692619324, 0.7]"
"[1.5767486095428467, 0.832327127456665, 0.7]"
"[1.651100516319275, 0.8321293592453003, 0.7]"
"[1.1943830251693726, 0.8291274905204773, 0.7]"
"[1.2311476469039917, 0.8334735631942749, 0.7]"
"[1.8774089813232422, 0.8260420560836792, 0.7]"
"[1.5758106708526611, 0.8318700194358826, 0.7]"
"[1.8178167343139648, 0.831576406955719, 0.7]"
"[2.0014724731445312, 0.8288625478744507, 0.7]"
"[1.426496982574463, 0.8280842304229736, 0.7]"
"[1.6007992029190063, 0.8295824527740479, 0.7]"
"[1.6881599426269531, 0.8267815113067627, 0.7]"
"[1.456862449645996, 0.8315902948379517, 0.7]"
"[1.9497289657592773, 0.827028214931488, 0.7]"
"[1.722953200340271, 0.8327252268791199, 0.7]"
"[1.3233354091644287, 0.8306142687797546, 0.7]"
"[1.5494105815887451, 0.8303595185279846, 0.7]"
"[1.809361457824707, 0.8232225179672241, 0.7]"
"[1.7541632652282715, 0.8315989375114441, 0.7]"
"[1.8458163738250732, 0.830069363117218, 0.7]"
"[1.6256946325302124, 0.827542245388031, 0.7]"
"[1.1342540979385376, 0.8250480890274048, 0.7]"
"[1.3406323194503784, 0.8257092833518982, 0.7]"
"[1.6280375719070435, 0.8323177695274353, 0.7]"
"[1.085876703262329, 0.700400710105896, 0.7]"
"[1.732405662536621, 0.8242568969726562, 0.7]"
"[1.6585447788238525, 0.8288049101829529, 0.7]"
"[1.8942742347717285, 0.8316247463226318, 0.7]"
"[1.5854082107543945, 0.8275540471076965, 0.7]"
"[1.5694575309753418, 0.8316169381141663, 0.7]"
"[1.7466083765029907, 0.8282527923583984, 0.7]"
"[1.672700047492981, 0.8274704217910767, 0.7]"
"[1.8832610845565796, 0.8156827688217163, 0.7]"
"[1.729112148284912, 0.8324951529502869, 0.7]"
"[1.8006635904312134, 0.8319307565689087, 0.7]"
"[1.4520341157913208, 0.8457438945770264, 0.7]"
"[0.9958946108818054, 0.9980418086051941, 0.7]"
"[1.9551565647125244, 0.8327949643135071, 0.7]"
"[2.3229126930236816, 0.8292045593261719, 0.7]"
"[1.4171772003173828, 0.8294360637664795, 0.7]"
"[1.523974895477295, 0.8281158804893494, 0.7]"
"[1.7419071197509766, 0.831160843372345, 0.7]"
"[1.8456552028656006, 0.8328138589859009, 0.7]"
"[1.6923034191131592, 0.8314026594161987, 0.7]"
"[1.7588412761688232, 0.8269278407096863, 0.7]"
"[1.9706591367721558, 0.8321926593780518, 0.7]"
"[2.018747329711914, 0.8311439156532288, 0.7]"
"[1.8353878259658813, 0.8319506049156189, 0.7]"
"[1.2652981281280518, 0.9813903570175171, 0.7]"
"[1.6548779010772705, 0.8315528631210327, 0.7]"
"[1.9155044555664062, 0.8318909406661987, 0.7]"
"[1.6199536323547363, 0.8300688862800598, 0.7]"
"[1.6589975357055664, 0.8317862153053284, 0.7]"
"[1.5189611911773682, 0.8092299699783325, 0.7]"
"[0.9511116743087769, 0.8313378095626831, 0.7]"
"[1.4673304557800293, 0.8368442058563232, 0.7]"
"[1.472130298614502, 0.8295906782150269, 0.7]"
"[1.5513877868652344, 0.831010103225708, 0.7]"
"[1.832625150680542, 0.8327587842941284, 0.7]"
"[1.4353593587875366, 0.8173890709877014, 0.7]"
"[1.6069802045822144, 0.8331308364868164, 0.7]"
"[2.1051836013793945, 0.8321369886398315, 0.7]"
"[1.5569067001342773, 0.8313244581222534, 0.7]"
"[0.883108913898468, 0.8286510109901428, 0.7]"
"[1.406886339187622, 0.8311858773231506, 0.7]"
"[0.9747655391693115, 0.8206400275230408, 0.7]"
"[1.3657541275024414, 0.8227840065956116, 0.7]"
"[1.7871313095092773, 0.8328443765640259, 0.7]"
"[1.8447226285934448, 0.8263367414474487, 0.7]"
"[1.857057809829712, 0.8199385404586792, 0.7]"
"[1.4214646816253662, 0.8264925479888916, 0.7]"
"[1.8119943141937256, 0.8303353786468506, 0.7]"
"[2.1225790977478027, 0.8318585753440857, 0.7]"
"[1.7671687602996826, 0.8296884298324585, 0.7]"
"[1.5138530731201172, 0.8241055011749268, 0.7]"
"[1.3708674907684326, 0.8311301469802856, 0.7]"
"[1.889292597770691, 0.8322569131851196, 0.7]"
"[1.7949161529541016, 0.8315020203590393, 0.7]"
"[1.238944411277771, 0.831691324710846, 0.7]"
"[1.7915174961090088, 0.8326177000999451, 0.7]"
"[1.6731510162353516, 0.8324620127677917, 0.7]"
"[1.6219134330749512, 0.8320013284683228, 0.7]"
"[1.772824764251709, 0.8318207263946533, 0.7]"
"[1.5723578929901123, 0.8335283994674683, 0.7]"
"[1.6527191400527954, 0.8278236389160156, 0.7]"
"[1.4869825839996338, 0.8342264294624329, 0.7]"
"[1.3129968643188477, 0.8268861770629883, 0.7]"
"[1.471966028213501, 0.8282350301742554, 0.7]"
"[2.1249964237213135, 0.8310180306434631, 0.7]"
"[1.6040602922439575, 0.7981302738189697, 0.7]"
"[1.687502145767212, 0.8300072550773621, 0.7]"
"[1.8351998329162598, 0.8277546763420105, 0.7]"
"[1.901695728302002, 0.6802903413772583, 0.7]"
"[1.3582627773284912, 0.8275071978569031, 0.7]"
"[1.8325763940811157, 0.8331294655799866, 0.7]"
"[1.940458059310913, 0.8297510147094727, 0.7]"
"[1.1718025207519531, 0.8296270966529846, 0.7]"
"[1.4931950569152832, 0.8348735570907593, 0.7]"
"[1.7896392345428467, 0.81965172290802, 0.7]"
"[1.5329465866088867, 0.8318943381309509, 0.7]"
"[1.7558544874191284, 0.8308010101318359, 0.7]"
"[1.7172307968139648, 0.8292158842086792, 0.7]"
"[1.8275980949401855, 0.8250406980514526, 0.7]"
"[1.5706253051757812, 0.8185046911239624, 0.7]"
"[1.778724193572998, 0.8282701373100281, 0.7]"
"[1.1772412061691284, 0.8260869383811951, 0.7]"
"[1.741908073425293, 0.7332804203033447, 0.7]"
"[1.6078448295593262, 0.8317407965660095, 0.7]"
"[1.846536636352539, 0.8219725489616394, 0.7]"
"[1.6146236658096313, 0.8327898383140564, 0.7]"
"[1.746264934539795, 0.8338503837585449, 0.7]"
"[1.1577880382537842, 0.8199449181556702, 0.7]"
"[1.6438370943069458, 0.8418524861335754, 0.7]"
"[1.6319239139556885, 0.9941961169242859, 0.7]"
"[1.7568309307098389, 0.8318926692008972, 0.7]"
"[1.3720626831054688, 0.8322814106941223, 0.7]"
"[1.9938604831695557, 0.8306815028190613, 0.7]"
"[1.512946367263794, 0.8261396884918213, 0.7]"
"[1.7382354736328125, 0.8335588574409485, 0.7]"
"[1.711329698562622, 0.8188695907592773, 0.7]"
"[1.9805676937103271, 0.8253527879714966, 0.7]"
"[1.9595445394515991, 0.8304179906845093, 0.7]"
"[1.6830596923828125, 0.8263483047485352, 0.7]"
"[1.7898306846618652, 0.8324173092842102, 0.7]"
"[1.761535406112671, 0.8296089768409729, 0.7]"
"[1.5795481204986572, 0.831849217414856, 0.7]"
"[1.3606432676315308, 0.8220168352127075, 0.7]"
"[1.8138786554336548, 0.8307561278343201, 0.7]"
"[1.558842658996582, 0.8192614316940308, 0.7]"
"[1.4804819822311401, 0.8315253257751465, 0.7]"
"[1.5999906063079834, 0.8325251340866089, 0.7]"
"[1.5235532522201538, 0.7062867879867554, 0.7]"
"[1.4755847454071045, 0.8265427350997925, 0.7]"
"[1.7844557762145996, 0.8279856443405151, 0.7]"
"[2.0529117584228516, 0.8320105671882629, 0.7]"
"[1.709585428237915, 0.8324082493782043, 0.7]"
"[1.600355625152588, 0.832181990146637, 0.7]"
"[1.4513881206512451, 0.8307909369468689, 0.7]"
"[1.60538911819458, 0.8313946723937988, 0.7]"
"[1.2804673910140991, 0.8326016068458557, 0.7]"
"[1.3319120407104492, 0.8316530585289001, 0.7]"
"[1.5938018560409546, 0.8310054540634155, 0.7]"
"[1.8061389923095703, 0.8275955319404602, 0.7]"
"[1.8850886821746826, 0.8256581425666809, 0.7]"
"[1.5659772157669067, 0.830407440662384, 0.7]"
"[1.5187721252441406, 0.831451952457428, 0.7]"
"[1.294894814491272, 0.831750750541687, 0.7]"
"[1.432363748550415, 0.8274156451225281, 0.7]"
"[1.8695355653762817, 0.8335301876068115, 0.7]"
"[1.4273226261138916, 0.8269714117050171, 0.7]"
"[2.371140241622925, 0.8313661217689514, 0.7]"
"[1.770125389099121, 0.8177990913391113, 0.7]"
"[1.454024076461792, 0.7096620202064514, 0.7]"
"[1.7784719467163086, 0.8236886858940125, 0.7]"
"[1.885221242904663, 0.8312340378761292, 0.7]"
"[1.8666353225708008, 0.8255475163459778, 0.7]"
"[1.7209234237670898, 0.8281854391098022, 0.7]"
"[1.9849152565002441, 0.8327059745788574, 0.7]"
"[1.6858410835266113, 0.831836998462677, 0.7]"
"[1.8428590297698975, 0.8322042226791382, 0.7]"
"[1.6020458936691284, 0.8295020461082458, 0.7]"
"[1.2569711208343506, 0.8302963972091675, 0.7]"
"[1.517132043838501, 0.8323967456817627, 0.7]"
"[1.5443153381347656, 0.832208514213562, 0.7]"
"[1.9370827674865723, 0.8223032355308533, 0.7]"
"[1.3651247024536133, 0.8248569369316101, 0.7]"
"[1.6334140300750732, 0.8302701711654663, 0.7]"
"[2.0792641639709473, 0.3406717777252197, 0.7]"
"[1.659091591835022, 0.8317720890045166, 0.7]"
"[1.7632901668548584, 0.830916166305542, 0.7]"
"[1.4174954891204834, 0.8335245847702026, 0.7]"
"[1.4959774017333984, 0.8315497636795044, 0.7]"
"[1.7185317277908325, 0.8311218023300171, 0.7]"
"[1.6878042221069336, 0.8314889669418335, 0.7]"
"[1.7488036155700684, 0.8318119645118713, 0.7]"
"[1.5822786092758179, 0.8292264342308044, 0.7]"
"[1.84067702293396, 0.8291587233543396, 0.7]"
"[1.8936142921447754, 0.831501841545105, 0.7]"
"[1.6838232278823853, 0.8282063603401184, 0.7]"
"[1.5903611183166504, 0.8220772743225098, 0.7]"
"[1.7648671865463257, 0.8296165466308594, 0.7]"
"[1.760340690612793, 0.8291347026824951, 0.7]"
"[1.8143261671066284, 0.8325127959251404, 0.7]"
"[2.053656578063965, 0.8202731013298035, 0.7]"
"[1.9156599044799805, 0.8282341361045837, 0.7]"
"[1.3727905750274658, 0.994102954864502, 0.7]"
"[1.7483768463134766, 0.8315846920013428, 0.7]"
"[1.5103063583374023, 0.8234814405441284, 0.7]"
"[1.6870346069335938, 0.8312582969665527, 0.7]"
"[1.2707828283309937, 0.8228017091751099, 0.7]"
"[1.9894102811813354, 0.831441342830658, 0.7]"
"[1.7103853225708008, 0.6703348159790039, 0.7]"
"[1.4888222217559814, 0.8303040862083435, 0.7]"
"[1.5355356931686401, 0.8253782391548157, 0.7]"
"[1.3775534629821777, 0.8310238718986511, 0.7]"
"[1.975943684577942, 0.8279063105583191, 0.7]"
"[1.4446101188659668, 0.825023889541626, 0.7]"
"[1.9262335300445557, 0.8282925486564636, 0.7]"
"[1.654579758644104, 0.8321027159690857, 0.7]"
"[1.4126609563827515, 0.8264135122299194, 0.7]"
"[1.599614143371582, 0.9978061318397522, 0.7]"
"[1.8405413627624512, 0.8305938839912415, 0.7]"
"[1.6832185983657837, 0.8324530720710754, 0.7]"
"[1.1915762424468994, 0.8305575847625732, 0.7]"
"[1.659076452255249, 0.832349956035614, 0.7]"
"[1.3801110982894897, 0.8327467441558838, 0.7]"
"[2.0975735187530518, 0.8328986763954163, 0.7]"
"[1.5759108066558838, 0.8089838624000549, 0.7]"
"[1.8257309198379517, 0.8316627740859985, 0.7]"
"[1.9886577129364014, 0.8335111737251282, 0.7]"
"[1.6169734001159668, 0.8313901424407959, 0.7]"
"[1.5624513626098633, 0.700126588344574, 0.7]"
"[1.702669620513916, 0.8321346044540405, 0.7]"
"[1.5141355991363525, 0.7413100600242615, 0.7]"
"[2.056321144104004, 0.8321256637573242, 0.7]"
"[1.9992215633392334, 0.8291954398155212, 0.7]"
"[1.9207810163497925, 0.8235029578208923, 0.7]"
"[1.9630160331726074, 0.8268386125564575, 0.7]"
"[1.6527398824691772, 0.8306050300598145, 0.7]"
"[1.7763229608535767, 0.8303663730621338, 0.7]"
"[2.0156307220458984, 0.8320589661598206, 0.7]"
"[1.7023754119873047, 0.8317273259162903, 0.7]"
"[1.8238344192504883, 0.8321925401687622, 0.7]"
"[1.793383002281189, 0.832150399684906, 0.7]"
"[2.6468591690063477, 0.8222597241401672, 0.7]"
"[1.5955607891082764, 0.8275898098945618, 0.7]"
"[1.0415083169937134, 0.8318237066268921, 0.7]"
"[1.3336586952209473, 0.9976863265037537, 0.7]"
"[1.5194810628890991, 0.7082431316375732, 0.7]"
"[1.9690160751342773, 0.8321828246116638, 0.7]"
"[1.6818256378173828, 0.8319023251533508, 0.7]"
"[1.246558427810669, 0.8313890695571899, 0.7]"
"[1.760741949081421, 0.8327904939651489, 0.7]"
"[1.5292952060699463, 0.8318483233451843, 0.7]"
"[1.8209248781204224, 0.8319970369338989, 0.7]"
"[1.4977684020996094, 0.830498218536377, 0.7]"
"[1.588864803314209, 0.8335063457489014, 0.7]"
"[1.4507246017456055, 0.8167071342468262, 0.7]"
"[1.5754358768463135, 0.8319726586341858, 0.7]"
"[1.7277555465698242, 0.8318924307823181, 0.7]"
"[1.538515329360962, 0.830878734588623, 0.7]"
"[1.7241889238357544, 0.8301359415054321, 0.7]"
"[1.609980583190918, 0.8196724057197571, 0.7]"
"[1.4986010789871216, 0.8294270038604736, 0.7]"
"[1.4857709407806396, 0.8301764726638794, 0.7]"
"[1.2068337202072144, 0.8309659957885742, 0.7]"
"[1.823012113571167, 0.8324986100196838, 0.7]"
"[1.6896462440490723, 0.8231701850891113, 0.7]"
"[1.617993950843811, 0.8268858790397644, 0.7]"
"[1.6150027513504028, 0.8312182426452637, 0.7]"
"[1.7405800819396973, 0.8316501379013062, 0.7]"
"[1.8085362911224365, 0.8317447304725647, 0.7]"
"[1.505080223083496, 0.8234029412269592, 0.7]"
"[1.4255352020263672, 0.8318197727203369, 0.7]"
"[1.7298890352249146, 0.817136287689209, 0.7]"
"[1.7620242834091187, 0.8319743275642395, 0.7]"
"[1.3617032766342163, 0.8300645351409912, 0.7]"
"[1.7309341430664062, 0.8327019810676575, 0.7]"
"[1.9336657524108887, 0.8310683369636536, 0.7]"
"[1.3146294355392456, 0.8328636884689331, 0.7]"
"[1.8379240036010742, 0.8275596499443054, 0.7]"
"[1.7028390169143677, 0.8205776214599609, 0.7]"
"[1.57848060131073, 0.7932706475257874, 0.7]"
"[1.6701067686080933, 0.8313215970993042, 0.7]"
"[1.2153912782669067, 0.8331485390663147, 0.7]"
"[1.3907036781311035, 0.8289223909378052, 0.7]"
"[1.3853490352630615, 0.8209983110427856, 0.7]"
"[1.928553581237793, 0.829041600227356, 0.7]"
"[1.2664246559143066, 0.8338654637336731, 0.7]"
"[1.417745590209961, 0.8186030983924866, 0.7]"
"[1.7816135883331299, 0.8231862187385559, 0.7]"
"[1.4281203746795654, 0.832758367061615, 0.7]"
"[2.258169651031494, 0.8324272632598877, 0.7]"
"[1.5551209449768066, 0.8320320844650269, 0.7]"
"[1.2851901054382324, 0.8277912735939026, 0.7]"
"[1.6799545288085938, 0.8331749439239502, 0.7]"
"[1.411698818206787, 0.8315826058387756, 0.7]"
"[1.7859313488006592, 0.8331331014633179, 0.7]"
"[2.0330989360809326, 0.8321166634559631, 0.7]"
"[1.6485145092010498, 0.8302643299102783, 0.7]"
"[1.483786940574646, 0.829431414604187, 0.7]"
"[1.6549351215362549, 0.8312087655067444, 0.7]"
"[1.6610724925994873, 0.8314555287361145, 0.7]"
"[1.3146517276763916, 0.8307031393051147, 0.7]"
"[1.7526071071624756, 0.8315926194190979, 0.7]"
"[1.5055530071258545, 0.8282801508903503, 0.7]"
"[1.3588130474090576, 0.827965259552002, 0.7]"
"[2.3504276275634766, 0.8318977952003479, 0.7]"
"[1.3738043308258057, 0.8331196308135986, 0.7]"
"[1.771890640258789, 0.8199965357780457, 0.7]"
"[1.263653039932251, 0.8297752737998962, 0.7]"
"[1.749409556388855, 0.8327459692955017, 0.7]"
"[2.5785582065582275, 0.8165926933288574, 0.7]"
"[1.7773226499557495, 0.7979790568351746, 0.7]"
"[2.4558894634246826, 0.8298574686050415, 0.7]"
"[0.994881272315979, 0.8308783769607544, 0.7]"
"[2.339317798614502, 0.8325268030166626, 0.7]"
"[1.4600275754928589, 0.8319958448410034, 0.7]"
"[1.7323187589645386, 0.7939659953117371, 0.7]"
"[1.992870807647705, 0.8261380195617676, 0.7]"
"[1.2910712957382202, 0.8321223258972168, 0.7]"
"[1.5013498067855835, 0.8327333927154541, 0.7]"
"[1.5524191856384277, 0.8326535224914551, 0.7]"
"[1.8777365684509277, 0.8323512077331543, 0.7]"
"[1.7027769088745117, 0.8250666856765747, 0.7]"
"[1.525342345237732, 0.8297876119613647, 0.7]"
"[1.655522108078003, 0.8265460133552551, 0.7]"
"[1.6203887462615967, 0.8271464705467224, 0.7]"
"[1.7643613815307617, 0.8235770463943481, 0.7]"
"[1.229341745376587, 0.832107424736023, 0.7]"
"[1.4576716423034668, 0.8326783180236816, 0.7]"
"[1.9978989362716675, 0.8293217420578003, 0.7]"
"[1.5371344089508057, 0.831993579864502, 0.7]"
"[1.5234425067901611, 0.8341108560562134, 0.7]"
"[1.975219964981079, 0.7844746112823486, 0.7]"
"[1.7496415376663208, 0.8304771184921265, 0.7]"
"[1.8576195240020752, 0.8254088759422302, 0.7]"
"[1.4084208011627197, 0.8665382266044617, 0.7]"
"[1.8189537525177002, 0.8274911642074585, 0.7]"
"[1.9440569877624512, 0.8325203657150269, 0.7]"
"[1.845871925354004, 0.8187701106071472, 0.7]"
"[1.7801988124847412, 0.8268714547157288, 0.7]"
"[1.9413046836853027, 0.7124744057655334, 0.7]"
"[1.4140160083770752, 0.8293696045875549, 0.7]"
"[1.5526986122131348, 0.815127968788147, 0.7]"
"[1.573298692703247, 0.8323809504508972, 0.7]"
"[1.7148892879486084, 0.8328819274902344, 0.7]"
"[1.4925177097320557, 0.8297256231307983, 0.7]"
"[1.6668426990509033, 0.8353096842765808, 0.7]"
"[1.5349388122558594, 0.8319531083106995, 0.7]"
"[1.6183762550354004, 0.8310214281082153, 0.7]"
"[1.6137495040893555, 0.8321625590324402, 0.7]"
"[2.1265950202941895, 0.8117687702178955, 0.7]"
"[1.8551888465881348, 0.82825767993927, 0.7]"
"[1.7068686485290527, 0.8305601477622986, 0.7]"
